Compiling cost function...
Computing gradient of cost function...
Optimizing...
 iter		   cost val	    grad. norm
  110	+4.9570373080940144e+03	9.16087546e-02
  111	+4.9570362887041319e+03	5.11962759e-02
  112	+4.9570357296960492e+03	5.06187378e-02
  113	+4.9570349835124571e+03	5.75119727e-02
  114	+4.9570341593833391e+03	7.74268925e-02
  115	+4.9570331933620118e+03	8.79265158e-02
  116	+4.9570319087627822e+03	9.54130474e-02
  117	+4.9570276461197336e+03	1.13548552e-01
  118	+4.9570243445297374e+03	1.61411775e-01
  119	+4.9570197105952138e+03	1.54286067e-01
  120	+4.9570176645365609e+03	1.03528261e-01
  121	+4.9570162440316535e+03	9.21412198e-02
  122	+4.9570146962874524e+03	9.39608753e-02
  123	+4.9570127456695918e+03	1.24869152e-01
  124	+4.9570112712719510e+03	5.64638132e-02
  125	+4.9570108942675060e+03	5.19057243e-02
  126	+4.9570103630100448e+03	4.96570281e-02
  127	+4.9570097248730817e+03	6.26896025e-02
  128	+4.9570085088993847e+03	5.96986659e-02
  129	+4.9570075210868854e+03	7.99667489e-02
  130	+4.9570058903523168e+03	6.31302439e-02
  131	+4.9570049299763386e+03	8.51454166e-02
  132	+4.9570036565798755e+03	6.61607602e-02
  133	+4.9570033569213565e+03	4.72579798e-02
  134	+4.9570028903364146e+03	4.08131272e-02
  135	+4.9570022392595329e+03	6.49504886e-02
  136	+4.9570011526425587e+03	7.10515781e-02
  137	+4.9570005266077096e+03	5.40174569e-02
  138	+4.9569996870726127e+03	5.93958442e-02
  139	+4.9569984005597353e+03	5.40280685e-02
  140	+4.9569978903939009e+03	4.17266130e-02
  141	+4.9569975281679599e+03	3.32267277e-02
  142	+4.9569972940786902e+03	5.39701013e-02
  143	+4.9569966258799668e+03	5.01107428e-02
  144	+4.9569962855911535e+03	3.71992862e-02
  145	+4.9569960497464363e+03	3.41474752e-02
  146	+4.9569957038729126e+03	4.35909036e-02
  147	+4.9569951646191812e+03	3.80710070e-02
  148	+4.9569946994817637e+03	4.78123995e-02
  149	+4.9569927555801723e+03	8.81756914e-02
Terminated - max iterations reached after 47.65 seconds.

